Rk,Name,Age,Tm,OppQual,GS,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
1256,Jake Smith,26,MIA,6.6,0,0,0,,13.5,2,0,1,0,0,0,1.1,3,2,2,0,3,0,0,0,0,0,8,4.5,20.3,0,20.3,0,0,redirect.fcgi?player=1&mlb_ID=681977
1257,Hagen Smith*,22,CWS,7.4,1,0,0,,4.91,3,1,1,0,0,0,3.2,5,3,2,0,1,0,8,0,1,0,17,1.636,12.3,0,2.5,19.6,8,redirect.fcgi?player=1&mlb_ID=696146
1258,Dylan Smith,26,DET,7.5,0,0,0,,0,2,0,0,0,0,0,2.1,4,0,0,0,0,0,2,0,0,0,11,1.714,15.4,0,0,7.7,,redirect.fcgi?player=1&mlb_ID=681916
1259,Drew Smith,32,WSH,7.5,0,0,0,,0,6,0,1,0,0,0,5.1,2,0,0,0,2,0,7,0,0,0,20,0.75,3.4,0,3.4,11.8,3.5,redirect.fcgi?player=1&mlb_ID=622098
1260,Darien Smith,26,SF,6.3,0,0,0,,0,2,0,1,0,0,1,2,1,0,0,0,1,0,1,0,0,0,8,1,4.5,0,4.5,4.5,1,redirect.fcgi?player=1&mlb_ID=700800
1261,Cade Smith,27,CLE,7.4,0,1,0,1,2.45,7,0,0,0,0,0,7.1,3,2,2,0,1,0,6,0,0,0,25,0.545,3.7,0,1.2,7.4,6,redirect.fcgi?player=1&mlb_ID=671922
1262,Burch Smith,36,DET,6.7,0,0,0,,2.35,8,0,1,0,0,0,7.2,8,2,2,1,1,0,9,0,0,0,31,1.174,9.4,1.2,1.2,10.6,9,redirect.fcgi?player=1&mlb_ID=572143
1263,Nate Snead,22,LAA,6.8,0,0,0,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,9,,redirect.fcgi?player=1&mlb_ID=805422
1264,Robby Snelling*,22,MIA,8.1,2,0,1,0,7.56,4,2,1,0,0,0,8.1,12,8,7,1,4,0,13,0,0,0,40,1.92,13,1.1,4.3,14,3.25,redirect.fcgi?player=1&mlb_ID=702281
1265,Hayden Snelsire,25,TB,5.8,0,0,0,,0,3,0,3,0,0,0,3,2,0,0,0,1,0,2,0,0,0,13,1,6,0,3,6,2,redirect.fcgi?player=1&mlb_ID=814388
1266,D.J. Snelten*,34,SD,4.4,0,0,0,,9,1,0,0,0,0,0,1,2,1,1,1,0,0,1,0,0,0,4,2,18,9,0,9,,redirect.fcgi?player=1&mlb_ID=592769
1267,Collin Snider,30,CHC,7.5,0,1,0,1,4.5,8,0,0,0,0,0,8,6,5,4,2,2,0,11,0,0,0,32,1,6.8,2.3,2.3,12.4,5.5,redirect.fcgi?player=1&mlb_ID=676092
1268,Chase Solesky,28,TB,6.6,0,0,0,,3.86,5,0,1,0,0,0,7,8,5,3,0,4,0,8,0,0,0,33,1.714,10.3,0,5.1,10.3,2,redirect.fcgi?player=1&mlb_ID=686678
1269,Drew Sommers*,25,DET,6.6,0,0,0,,6,3,0,0,0,0,0,3,0,2,2,0,4,0,4,2,0,1,15,1.333,0,0,12,12,1,redirect.fcgi?player=1&mlb_ID=805427
1270,Noah Song,29,BOS,6.2,0,0,0,,1.13,6,0,2,0,0,1,8,3,1,1,0,4,0,9,1,0,3,30,0.875,3.4,0,4.5,10.1,2.25,redirect.fcgi?player=1&mlb_ID=679977
1271,José Soriano,27,LAA,7.4,4,1,1,0.5,5.4,4,4,0,0,0,0,11.2,10,7,7,0,6,0,13,1,0,0,49,1.371,7.7,0,4.6,10,2.17,redirect.fcgi?player=1&mlb_ID=667755
1272,George Soriano,27,STL,6.4,0,0,0,,0,8,0,1,0,0,0,8,7,1,0,0,0,0,11,0,0,1,30,0.875,7.9,0,0,12.4,,redirect.fcgi?player=1&mlb_ID=666277
1273,Michael Soroka,28,AZ,7.9,3,0,0,,4.15,3,3,0,0,0,0,8.2,7,4,4,1,5,0,12,0,0,0,38,1.385,7.3,1,5.2,12.5,2.4,redirect.fcgi?player=1&mlb_ID=647336
1274,Gregory Soto*,31,PIT,6.8,0,0,0,,4.5,4,0,0,0,0,0,4,4,2,2,1,0,0,8,0,0,0,16,1,9,2.3,0,18,,redirect.fcgi?player=1&mlb_ID=642397
1275,Bennett Sousa*,31,HOU,7.6,0,0,0,,3,3,0,0,0,0,0,3,1,1,1,0,2,0,2,0,1,0,12,1,3,0,6,6,1,redirect.fcgi?player=1&mlb_ID=656986
1276,Jared Southard,25,LAA,6.8,0,0,0,,13.5,5,0,0,0,0,0,3.1,5,5,5,0,3,0,4,0,0,1,18,2.4,13.5,0,8.1,10.8,1.33,redirect.fcgi?player=1&mlb_ID=683177
1277,Brayden Spears,25,CHC,8,0,0,0,,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,,redirect.fcgi?player=1&mlb_ID=687168
1278,Gabe Speier*,31,SEA,7.6,0,0,1,0,10.13,3,0,0,0,0,0,2.2,6,3,3,1,0,0,4,0,0,0,14,2.25,20.3,3.4,0,13.5,,redirect.fcgi?player=1&mlb_ID=642100
1279,Mitch Spence,28,KC,8.1,2,0,1,0,10.29,3,2,0,0,0,0,7,11,8,8,2,1,0,2,2,0,0,33,1.714,14.1,2.6,1.3,2.6,2,redirect.fcgi?player=1&mlb_ID=687765
1280,Jeffrey Springs*,33,ATH,7.8,5,1,0,1,6.28,5,5,0,0,0,0,14.1,13,10,10,2,9,0,15,0,0,0,65,1.535,8.2,1.3,5.7,9.4,1.67,redirect.fcgi?player=1&mlb_ID=605488
1281,Brandon Sproat,25,MIL,6.9,2,0,1,0,5,3,2,1,0,0,0,9,10,5,5,1,2,0,10,0,0,0,37,1.333,10,1,2,10,5,redirect.fcgi?player=1&mlb_ID=687075
1282,Connor Staine,25,COL,7.8,0,0,0,,9,2,0,1,0,0,0,2,3,2,2,0,1,0,0,0,0,1,9,2,13.5,0,4.5,0,0,redirect.fcgi?player=1&mlb_ID=688422
1283,Garrett Stallings,28,MIL,7.6,1,0,0,,12.27,4,1,1,0,0,0,3.2,10,5,5,1,2,0,2,0,0,0,21,3.273,24.5,2.5,4.9,4.9,1,redirect.fcgi?player=1&mlb_ID=668831
1284,Dale Stanavich*,27,MIA,5.4,0,1,0,1,18,3,0,0,0,0,0,2,3,4,4,1,3,0,4,0,0,1,12,3,13.5,4.5,13.5,18,1.33,redirect.fcgi?player=1&mlb_ID=689359
1285,Ryne Stanek,34,STL,7.2,0,0,0,,1.8,5,0,0,0,0,0,5,3,1,1,0,1,0,6,0,0,1,17,0.8,5.4,0,1.8,10.8,6,redirect.fcgi?player=1&mlb_ID=592773
1286,Gage Stanifer,22,TOR,5.7,0,0,0,,16.2,2,0,0,0,0,0,1.2,1,3,3,0,2,0,2,1,0,0,9,1.8,5.4,0,10.8,10.8,1,redirect.fcgi?player=1&mlb_ID=804948
1287,Hunter Stanley,28,CLE,8.1,0,0,0,,0,4,0,1,0,0,1,2.2,0,0,0,0,1,0,1,0,0,0,8,0.375,0,0,3.4,3.4,1,redirect.fcgi?player=1&mlb_ID=701533
1288,Cole Stasio,24,TEX,8,0,2,0,1,0,3,0,0,0,0,0,1.1,0,0,0,0,1,0,1,0,0,0,5,0.75,0,0,6.8,6.8,1,redirect.fcgi?player=1&mlb_ID=801453
1289,Trevor Stephan,30,CLE,7,0,0,0,,2.7,4,0,0,0,0,0,3.1,3,1,1,0,4,0,5,2,0,0,19,2.1,8.1,0,10.8,13.5,1.25,redirect.fcgi?player=1&mlb_ID=663986
1290,Justin Sterner,29,ATH,7.1,0,0,1,0,5.4,7,0,0,0,0,0,6.2,4,4,4,0,3,0,9,0,0,1,27,1.05,5.4,0,4.1,12.2,3,redirect.fcgi?player=1&mlb_ID=686993
1291,Robert Stock,36,NYM,6.3,0,0,0,,0,1,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,10,0.333,3,0,0,18,,redirect.fcgi?player=1&mlb_ID=476594
1292,Luke Stofel,24,DET,6.9,0,0,0,,0,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,,redirect.fcgi?player=1&mlb_ID=814477
1293,Gavin Stone,27,LAD,7.3,1,0,0,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,18,,redirect.fcgi?player=1&mlb_ID=694813
1294,Levi Stoudt,28,PHI,5.9,0,0,0,,0,2,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,7,1,4.5,0,4.5,9,2,redirect.fcgi?player=1&mlb_ID=686651
1295,Matt Strahm*,34,KC,7.8,0,0,0,,2.84,7,0,0,0,0,0,6.1,8,2,2,0,2,0,3,0,0,0,28,1.579,11.4,0,2.8,4.3,1.5,redirect.fcgi?player=1&mlb_ID=621381
1296,Hunter Stratton,29,ATL,6.3,0,0,0,,40.5,2,0,0,0,0,0,1.1,6,6,6,1,0,0,1,1,0,0,11,4.5,40.5,6.8,0,6.8,,redirect.fcgi?player=1&mlb_ID=676702
1297,Samuel Strickland*,27,ATL,7,0,0,0,,0,2,0,0,0,0,0,1.2,2,0,0,0,0,0,1,0,0,0,7,1.2,10.8,0,0,5.4,,redirect.fcgi?player=1&mlb_ID=694436
1298,Hunter Strickland,37,LAA,8.1,0,1,0,1,1.8,5,0,0,0,0,0,5,5,1,1,0,0,0,2,0,0,0,19,1,9,0,0,3.6,,redirect.fcgi?player=1&mlb_ID=519326
1299,Spencer Strider,27,ATL,7.8,2,2,0,1,3.24,3,2,0,0,0,0,8.1,6,3,3,0,2,0,11,0,0,1,33,0.96,6.5,0,2.2,11.9,5.5,redirect.fcgi?player=1&mlb_ID=675911
1300,Kade Strowd,28,AZ,6.9,0,0,1,0,10.57,8,0,1,0,0,0,7.2,11,10,9,2,5,0,9,0,0,1,40,2.087,12.9,2.3,5.9,10.6,1.8,redirect.fcgi?player=1&mlb_ID=669704
1301,Peter Strzelecki,31,MIL,7.6,0,0,0,,4.7,7,0,2,0,0,0,7.2,5,4,4,1,1,0,8,1,0,0,30,0.783,5.9,1.2,1.2,9.4,8,redirect.fcgi?player=1&mlb_ID=657265
1302,Eston Stull,27,MIN,6.5,1,0,0,,9,5,1,2,0,0,1,5,8,5,5,1,3,0,3,2,0,0,27,2.2,14.4,1.8,5.4,5.4,1,redirect.fcgi?player=1&mlb_ID=834575
1303,Peyton Stumbo,24,PIT,5.8,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,redirect.fcgi?player=1&mlb_ID=814482
1304,Robert Suarez,35,ATL,7,0,0,0,,1.8,5,0,1,0,0,0,5,4,1,1,0,1,0,9,0,0,0,20,1,7.2,0,1.8,16.2,9,redirect.fcgi?player=1&mlb_ID=663158
1305,Ranger Suárez*,30,BOS,6.9,2,0,1,0,5.79,2,2,0,0,0,0,4.2,5,3,3,1,0,0,4,1,0,0,19,1.071,9.6,1.9,0,7.7,,redirect.fcgi?player=1&mlb_ID=624133
1306,José Suarez*,28,ATL,7.8,2,2,0,1,3.38,5,2,0,0,0,0,16,11,6,6,2,8,0,14,0,0,0,65,1.188,6.2,1.1,4.5,7.9,1.75,redirect.fcgi?player=1&mlb_ID=660761
1307,Joander Suarez,26,NYM,7.1,1,0,0,,0,1,1,0,0,0,0,4,1,0,0,0,1,0,3,0,0,0,14,0.5,2.3,0,2.3,6.8,3,redirect.fcgi?player=1&mlb_ID=680933
1308,Christian Suarez*,25,LAD,6.5,0,0,0,,0,3,0,2,0,0,0,3,1,0,0,0,1,0,4,0,0,0,11,0.667,3,0,3,12,4,redirect.fcgi?player=1&mlb_ID=682949
1309,Albert Suárez,36,BAL,7.5,2,3,1,0.75,7.59,4,2,0,0,0,0,10.2,16,10,9,3,5,0,9,0,0,0,52,1.969,13.5,2.5,4.2,7.6,1.8,redirect.fcgi?player=1&mlb_ID=544150
1310,Wander Suero,34,ATH,6.6,0,1,0,1,1.93,8,0,3,0,0,0,9.1,6,2,2,2,1,0,10,0,0,0,36,0.75,5.8,1.9,1,9.6,10,redirect.fcgi?player=1&mlb_ID=593833
1311,Tomoyuki Sugano,36,COL,8,1,0,0,,0,1,1,0,0,0,0,3,4,1,0,0,0,0,1,0,0,0,12,1.333,12,0,0,3,,redirect.fcgi?player=1&mlb_ID=608372
1312,Sean Sullivan*,23,COL,7.1,1,2,0,1,3.38,5,1,0,0,0,0,10.2,8,4,4,1,3,0,8,0,0,0,44,1.031,6.8,0.8,2.5,6.8,2.67,redirect.fcgi?player=1&mlb_ID=807743
1313,Cole Sulser,36,TB,7.9,0,1,1,0.5,3,7,0,0,0,0,0,9,8,3,3,2,0,0,8,1,0,1,36,0.889,8,2,0,8,,redirect.fcgi?player=1&mlb_ID=642121
1314,Trey Supak,30,TEX,8,2,1,0,1,1.59,4,2,0,0,0,0,11.1,8,3,2,1,1,0,6,0,0,0,43,0.794,6.4,0.8,0.8,4.8,6,redirect.fcgi?player=1&mlb_ID=657022
1315,Brent Suter*,36,LAA,8,1,0,0,,7.36,7,1,0,0,0,0,11,14,9,9,2,7,0,12,0,0,1,52,1.909,11.5,1.6,5.7,9.8,1.71,redirect.fcgi?player=1&mlb_ID=608718
1316,Matt Svanson,27,STL,7.1,0,3,0,1,1.13,7,0,1,0,0,0,8,5,1,1,1,1,0,7,1,0,0,31,0.75,5.6,1.1,1.1,7.9,7,redirect.fcgi?player=1&mlb_ID=694335
1317,Devin Sweet,29,BOS,6.3,0,0,0,,24,4,0,2,0,0,1,3,9,8,8,3,4,0,4,0,0,0,21,4.333,27,9,12,12,1,redirect.fcgi?player=1&mlb_ID=682967
1318,Luke Taggart,28,DET,5.7,0,0,0,,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,,redirect.fcgi?player=1&mlb_ID=689450
1319,Jameson Taillon,34,CHC,7.9,5,0,4,0,17.55,5,5,0,0,0,0,13.1,26,26,26,10,9,0,12,0,0,0,74,2.625,17.6,6.8,6.1,8.1,1.33,redirect.fcgi?player=1&mlb_ID=592791
1320,Noah Takacs,24,PIT,7.6,0,0,0,,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,redirect.fcgi?player=1&mlb_ID=692176
1321,Misael Tamarez,26,SD,6.3,0,0,0,,21.6,3,0,1,0,0,0,1.2,4,4,4,2,1,0,4,0,0,0,10,3,21.6,10.8,5.4,21.6,4,redirect.fcgi?player=1&mlb_ID=685377
1322,Carlos Tavera,27,BAL,5.7,0,0,0,,4.5,2,0,2,0,0,1,2,3,1,1,0,0,0,1,0,0,0,8,1.5,13.5,0,0,4.5,,redirect.fcgi?player=1&mlb_ID=679857
1323,Zane Taylor,24,ATH,6.6,0,1,1,0.5,14.73,3,0,1,0,0,0,3.2,6,6,6,3,1,0,3,0,0,0,18,1.909,14.7,7.4,2.5,7.4,3,redirect.fcgi?player=1&mlb_ID=823990
1324,Troy Taylor,24,SEA,7,0,0,1,0,13.5,6,0,1,0,0,0,5.1,9,8,8,3,3,0,5,1,0,1,28,2.25,15.2,5.1,5.1,8.4,1.67,redirect.fcgi?player=1&mlb_ID=700187
1325,Grant Taylor,24,CWS,7.2,1,0,1,0,6.23,8,1,2,0,0,0,8.2,13,7,6,0,4,0,7,0,0,1,42,1.962,13.5,0,4.2,7.3,1.75,redirect.fcgi?player=1&mlb_ID=691799
1326,Evan Taylor*,26,CHC,7.5,0,0,0,,3,3,0,0,0,0,0,3,2,1,1,1,5,0,3,1,0,0,15,2.333,6,3,15,9,0.6,redirect.fcgi?player=1&mlb_ID=681117
1327,Nico Tellache*,28,SEA,7.4,0,0,1,0,18,2,0,0,0,0,0,1,4,2,2,0,0,0,1,0,0,0,7,4,36,0,0,9,,redirect.fcgi?player=1&mlb_ID=688548
1328,Kai-Wei Teng,27,HOU,7.5,1,1,0,1,2.53,6,1,0,0,0,0,10.2,3,3,3,2,6,0,7,1,0,0,42,0.844,2.5,1.7,5.1,5.9,1.17,redirect.fcgi?player=1&mlb_ID=678906
1329,Saul Teran,24,PHI,8.3,0,0,0,,27,1,0,0,0,0,0,0.2,1,2,2,1,1,0,1,0,0,0,4,3,13.5,13.5,13.5,13.5,1,redirect.fcgi?player=1&mlb_ID=699703
1330,Caleb Thielbar*,39,CHC,7.6,1,0,0,,6.14,8,1,1,0,0,0,7.1,10,5,5,1,0,0,3,0,0,0,31,1.364,12.3,1.2,0,3.7,,redirect.fcgi?player=1&mlb_ID=573204
1331,Ryan Thompson,34,AZ,7.5,0,1,0,1,5.79,10,0,0,0,0,0,9.1,11,6,6,1,1,0,6,1,0,2,41,1.286,10.6,1,1,5.8,6,redirect.fcgi?player=1&mlb_ID=657044
1332,Paxton Thompson,26,TEX,7.6,0,0,0,,13.5,1,0,0,0,0,0,0.2,2,1,1,0,1,0,0,0,0,0,5,4.5,27,0,13.5,0,0,redirect.fcgi?player=1&mlb_ID=801505
1333,Mason Thompson,28,TEX,7.6,0,0,0,,0,5,0,2,0,0,0,3,1,0,0,0,3,0,2,0,0,0,12,1.333,3,0,9,6,0.67,redirect.fcgi?player=1&mlb_ID=666168
1334,Keegan Thompson,31,COL,7.2,0,1,0,1,7.5,5,0,1,0,0,1,12,18,10,10,2,5,0,4,1,0,0,58,1.917,13.5,1.5,3.8,3,0.8,redirect.fcgi?player=1&mlb_ID=624522
1335,Zach Thornton*,24,NYM,7.2,2,2,0,1,1.35,2,2,0,0,0,0,6.2,6,1,1,0,1,0,4,0,1,0,27,1.05,8.1,0,1.4,5.4,4,redirect.fcgi?player=1&mlb_ID=804267
1336,Tyler Thornton,25,CLE,7.8,0,0,0,,19.29,3,0,0,0,0,0,2.1,2,5,5,2,4,0,5,2,0,0,15,2.571,7.7,7.7,15.4,19.3,1.25,redirect.fcgi?player=1&mlb_ID=696263
1337,Blade Tidwell,25,SF,7.7,1,0,1,0,9.45,5,1,0,0,0,0,6.2,9,7,7,0,6,0,13,0,0,1,35,2.25,12.2,0,8.1,17.6,2.17,redirect.fcgi?player=1&mlb_ID=694918
1338,Payton Tolle*,23,BOS,6.8,1,0,0,,2.53,4,1,0,0,0,0,10.2,8,3,3,1,1,0,13,3,0,1,43,0.844,6.8,0.8,0.8,11,13,redirect.fcgi?player=1&mlb_ID=801139
1339,Erik Tolman*,27,WSH,8,0,0,0,,0,3,0,0,0,0,0,3,0,0,0,0,3,0,7,1,0,2,13,1,0,0,9,21,2.33,redirect.fcgi?player=1&mlb_ID=680899
1340,Landon Tomkins,26,PIT,5.2,0,0,0,,0,2,0,1,0,0,1,1.1,1,0,0,0,0,0,2,0,0,0,5,0.75,6.8,0,0,13.5,,redirect.fcgi?player=1&mlb_ID=814280
1341,Jonah Tong,23,NYM,7.1,2,0,1,0,7.71,2,2,0,0,0,0,7,9,6,6,1,1,0,7,1,1,0,32,1.429,11.6,1.3,1.3,9,7,redirect.fcgi?player=1&mlb_ID=804636
1342,Justin Topa,35,MIN,6.5,0,1,1,0.5,14.21,7,0,0,0,0,0,6.1,10,10,10,3,3,0,11,2,0,0,35,2.053,14.2,4.3,4.3,15.6,3.67,redirect.fcgi?player=1&mlb_ID=623437
1343,Wande Torres*,21,MIL,6.6,0,0,0,,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,5,3,18,0,9,9,1,redirect.fcgi?player=1&mlb_ID=800485
1344,Lenny Torres,25,PHI,6,0,0,0,,0,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,2,3,27,0,0,0,,redirect.fcgi?player=1&mlb_ID=678013
1345,Eric Torres*,26,BAL,5,0,0,0,,4.91,3,0,0,0,0,0,3.2,3,2,2,0,1,0,8,1,0,0,15,1.091,7.4,0,2.5,19.6,8,redirect.fcgi?player=1&mlb_ID=701539
1346,Nick Trabacchi,27,MIN,7.2,0,0,0,,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,4,1,9,0,0,18,,redirect.fcgi?player=1&mlb_ID=806713
1347,Blake Treinen,38,LAD,7.7,0,1,1,0.5,8.1,8,0,0,0,0,0,6.2,8,6,6,1,8,0,8,1,0,0,37,2.4,10.8,1.4,10.8,10.8,1,redirect.fcgi?player=1&mlb_ID=595014
1348,Josh Trentadue*,24,TEX,4.4,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,4,1,0,0,9,18,2,redirect.fcgi?player=1&mlb_ID=815048
1349,Lou Trivino,34,PHI,7,0,0,1,0,8,8,0,0,0,0,0,9,11,9,8,0,6,0,10,1,0,3,44,1.889,11,0,6,10,1.67,redirect.fcgi?player=1&mlb_ID=642152
1350,Matt Turner*,26,NYM,7.5,0,1,1,0.5,3,6,0,1,0,0,0,6,5,2,2,0,3,0,7,0,0,0,26,1.333,7.5,0,4.5,10.5,2.33,redirect.fcgi?player=1&mlb_ID=676666
1351,Tyler Uberstine,27,BOS,8,0,0,2,0,6.14,4,0,1,0,0,0,7.1,6,8,5,2,5,0,11,1,0,0,35,1.5,7.4,2.5,6.1,13.5,2.2,redirect.fcgi?player=1&mlb_ID=700413
1352,Fidel Ulloa,23,COL,5,0,0,0,,3.86,3,0,3,0,0,0,2.1,3,1,1,0,1,0,2,1,0,0,12,1.714,11.6,0,3.9,7.7,2,redirect.fcgi?player=1&mlb_ID=801842
1353,Miguel Ullola,24,HOU,7.5,0,0,0,,10.13,3,0,0,0,0,0,5.1,6,6,6,3,6,0,4,0,0,0,26,2.25,10.1,5.1,10.1,6.8,0.67,redirect.fcgi?player=1&mlb_ID=699044
1354,Geison Urbaez,25,TOR,4.7,0,0,0,,27,1,0,0,0,0,0,0.1,2,1,1,0,0,0,0,0,0,0,3,6,54,0,0,0,,redirect.fcgi?player=1&mlb_ID=696064
1355,Walbert Ureña,22,LAA,7.4,1,3,0,1,4.86,7,1,1,0,0,0,16.2,15,9,9,0,7,0,16,1,0,1,70,1.32,8.1,0,3.8,8.6,2.29,redirect.fcgi?player=1&mlb_ID=700712
1356,Abner Uribe,26,MIL,7.6,0,0,0,,2.25,4,0,0,0,0,0,4,3,1,1,0,1,0,3,0,0,0,16,1,6.8,0,2.3,6.8,3,redirect.fcgi?player=1&mlb_ID=682842
1357,José Urquidy,31,PIT,7.7,3,0,1,0,9.28,4,3,1,0,0,0,10.2,15,11,11,3,3,0,8,0,0,2,50,1.688,12.7,2.5,2.5,6.8,2.67,redirect.fcgi?player=1&mlb_ID=664353
1358,Tommy Vail*,27,CWS,4.7,0,0,0,,0,1,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,2,3,0,0,27,0,0,redirect.fcgi?player=1&mlb_ID=694761
1359,Framber Valdez*,32,DET,7.9,4,2,0,1,0.98,4,4,0,0,0,0,18.1,17,3,2,0,2,0,16,0,0,0,70,1.036,8.3,0,1,7.9,8,redirect.fcgi?player=1&mlb_ID=664285
1360,CJ Van Eyk,27,TOR,7.6,1,1,2,0.333,10.13,4,1,0,0,0,0,8,9,9,9,1,9,0,5,1,0,0,41,2.25,10.1,1.1,10.1,5.6,0.56,redirect.fcgi?player=1&mlb_ID=669310
1361,Connor Van Scoyoc,26,WSH,5.9,0,0,0,,21.6,2,0,0,0,0,0,1.2,2,4,4,1,2,0,2,1,0,0,9,2.4,10.8,5.4,10.8,10.8,1,redirect.fcgi?player=1&mlb_ID=681854
1362,Ricky Vanasco,27,DET,6.5,0,0,0,,4.82,9,0,3,0,0,0,9.1,9,6,5,1,4,0,12,0,0,1,40,1.393,8.7,1,3.9,11.6,3,redirect.fcgi?player=1&mlb_ID=676568
1363,Ryan Vanderhei,25,SF,6.3,0,0,0,,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,9,,redirect.fcgi?player=1&mlb_ID=687864
1364,Reid VanScoter*,27,SEA,6.1,0,0,0,,4.5,3,0,1,0,0,0,2,0,1,1,0,2,0,4,1,0,1,9,1,0,0,9,18,2,redirect.fcgi?player=1&mlb_ID=804577
1365,Logan VanWey,27,HOU,6,0,0,3,0,8,8,0,3,0,0,0,9,11,9,8,2,3,0,12,1,0,0,41,1.556,11,2,3,12,4,redirect.fcgi?player=1&mlb_ID=701121
1366,Luis Vargas,24,ATL,5.6,0,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,3,1,0,0,6,2,9,0,9,27,3,redirect.fcgi?player=1&mlb_ID=682855
1367,Carlos Vargas,26,SEA,7.3,0,0,2,0,6.48,9,0,1,0,0,0,8.1,10,7,6,1,3,0,6,0,0,1,37,1.56,10.8,1.1,3.2,6.5,2,redirect.fcgi?player=1&mlb_ID=672841
1368,Louis Varland,28,TOR,7.4,0,0,0,,6.75,5,0,0,0,0,0,5.1,4,4,4,2,2,0,5,0,0,0,22,1.125,6.8,3.4,3.4,8.4,2.5,redirect.fcgi?player=1&mlb_ID=686973
1369,Gus Varland,29,WSH,6.6,0,1,1,0.5,5.23,9,0,3,0,0,3,10.1,8,6,6,2,4,0,13,0,0,0,43,1.161,7,1.7,3.5,11.3,3.25,redirect.fcgi?player=1&mlb_ID=681402
1370,Mike Vasil,26,CWS,7.4,2,2,0,1,1.64,4,2,0,0,0,0,11,9,2,2,0,8,0,9,1,0,1,48,1.545,7.4,0,6.5,7.4,1.13,redirect.fcgi?player=1&mlb_ID=678024
1371,Randy Vásquez,27,SD,8,5,0,2,0,4.91,5,5,0,0,0,0,18.1,14,10,10,3,5,0,15,1,0,0,74,1.036,6.9,1.5,2.5,7.4,3,redirect.fcgi?player=1&mlb_ID=681190
1372,Samuel Vázquez,26,MIA,6.3,0,0,0,,2.84,6,0,2,0,0,1,6.1,4,2,2,0,2,0,6,1,0,2,26,0.947,5.7,0,2.8,8.5,3,redirect.fcgi?player=1&mlb_ID=679029
1373,Chris Veach,24,NYY,8.5,0,0,0,,0,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,redirect.fcgi?player=1&mlb_ID=810102
1374,Vince Velasquez,34,CHC,7.4,0,0,0,,3,2,0,1,0,0,0,3,3,1,1,1,0,0,3,0,0,0,11,1,9,3,0,9,,redirect.fcgi?player=1&mlb_ID=592826
1375,Giussepe Velasquez,23,PHI,4.1,0,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,4,1,9,0,0,27,,redirect.fcgi?player=1&mlb_ID=691908
1376,Ricardo Velez,27,TEX,9.5,0,0,0,,0,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,2,1.5,13.5,0,0,0,,redirect.fcgi?player=1&mlb_ID=703106
1377,Justin Verlander,43,DET,7.3,3,0,0,,5.4,3,3,0,0,0,0,10,9,6,6,5,4,0,15,0,0,0,43,1.3,8.1,4.5,3.6,13.5,3.75,redirect.fcgi?player=1&mlb_ID=434378
1378,Cade Vernon,24,SF,6.8,0,0,0,,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,redirect.fcgi?player=1&mlb_ID=827293
1379,Alex Vesia*,30,LAD,7.8,0,0,0,,1.13,10,0,0,0,0,0,8,3,1,1,0,4,0,8,0,0,0,29,0.875,3.4,0,4.5,9,2,redirect.fcgi?player=1&mlb_ID=681911
1380,Ben Vespi,25,BAL,8.1,0,0,0,,0,2,0,0,0,0,0,1.2,2,0,0,0,1,0,2,0,0,0,8,1.8,10.8,0,5.4,10.8,2,redirect.fcgi?player=1&mlb_ID=694978
1381,Will Vest,31,DET,7.4,0,0,1,0,9.53,6,0,0,0,0,0,5.2,10,6,6,0,0,0,4,0,0,1,26,1.765,15.9,0,0,6.4,,redirect.fcgi?player=1&mlb_ID=676684
