Player,Team,Pos.,G,PassAtt,PassAttStDev,Cmp,IndComp%,CompStDev,TeamComp%,PassYds,PassYdsStDev,PassYds%,PassTD,PassTDStDev,PassTD%,Int,IntStDev,Int%,Tgt,TgtStDev,Rec,IndCatch%,CatStDev,TmCatch%,RecYds,RecYdsStDev,RecYds%,RecTD,RecTDStDev,RecTD%,RushAtt,RushStDev,Rush%,RushYds,RushYdsStDev,RushYds%,RushTD,RushTDStDev,RushTD%,Opp,Week
Tanner Hudson,CIN,TE,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1.0,0,0.04,4,0,0.015748031496062992,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,PIT,3
Tay Martin,DET,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NYJ,3
Ted Hurst,TAM,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,2.8284271247461903,5,0.5,0.7071067811865476,0.11363636363636363,63,6.363961030678928,0.15829145728643215,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIN,3
Tee Higgins,CIN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,2.8284271247461903,8,0.5,1.4142135623730951,0.17777777777777778,154,25.45584412271571,0.33405639913232105,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,PIT,3
Terrance Ferguson,LAR,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,5.656854249492381,6,0.6,4.242640687119285,0.15384615384615385,54,38.18376618407357,0.10909090909090909,1,0.7071067811865476,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DEN,3
Terry McLaurin,WSH,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,3.5355339059327378,4,0.3076923076923077,0.0,0.0975609756097561,64,25.45584412271571,0.1725067385444744,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,SEA,3
Tetairoa McMillan,CAR,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18,1.4142135623730951,10,0.5555555555555556,0.0,0.21739130434782608,176,18.384776310850235,0.2716049382716049,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CLE,3
Tez Johnson,TAM,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2.1213203435596424,1,0.2,0.7071067811865476,0.022727272727272728,49,34.64823227814083,0.12311557788944724,0,0.0,0.0,1,0.7071067811865476,0.022222222222222223,-4,2.8284271247461903,-0.017699115044247787,0,0.0,0.0,MIN,3
Theo Johnson,NYG,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2.1213203435596424,1,0.2,0.7071067811865476,0.02702702702702703,9,6.363961030678928,0.024930747922437674,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,TEN,3
Tom Kennedy,DET,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NYJ,3
Tommy Tremble,CAR,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,2.1213203435596424,4,0.5714285714285714,1.4142135623730951,0.08695652173913043,29,14.849242404917497,0.044753086419753084,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CLE,3
Tony Pollard,TEN,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.7071067811865476,2,0.6666666666666666,0.0,0.0625,0,1.4142135623730951,0.0,0,0.0,0.0,21,4.949747468305833,0.4883720930232558,99,20.506096654409877,0.5210526315789473,0,0.0,0.0,NYG,3
Tory Horton,SEA,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,WSH,3
Travis Etienne,NOR,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,4.949747468305833,9,0.8181818181818182,3.5355339059327378,0.14516129032258066,38,18.384776310850235,0.05740181268882175,0,0.0,0.0,17,0.7071067811865476,0.3269230769230769,71,14.849242404917497,0.4551282051282051,0,0.0,0.0,LVR,3
Travis Homer,PIT,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.08695652173913043,16,0,0.17582417582417584,0,0,0.0,CIN,3
Travis Hunter,JAX,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,1,1.0,0.7071067811865476,0.02857142857142857,8,5.656854249492381,0.018433179723502304,0,0.0,0.0,1,0.7071067811865476,0.017857142857142856,3,2.1213203435596424,0.013574660633484163,0,0.0,0.0,NWE,3
Travis Kelce,KAN,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,4.242640687119285,12,0.75,4.242640687119285,0.2553191489361702,172,21.213203435596427,0.303886925795053,1,0.7071067811865476,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIA,3
Tre Harris,LAC,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,2.1213203435596424,4,0.4444444444444444,1.4142135623730951,0.125,73,23.33452377915607,0.18204488778054864,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,BUF,3
Tre Tucker,LVR,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,2.1213203435596424,7,0.6363636363636364,2.1213203435596424,0.175,146,65.05382386916237,0.35351089588377727,1,0.7071067811865476,0.16666666666666666,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NOR,3
TreVeyon Henderson,NWE,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,16,0,0.5714285714285714,76,0,0.5588235294117647,1,0,1.0,JAX,3
Trevor Lawrence,JAX,QB,2,52,4.242640687119285,35,0.6730769230769231,0.7071067811865476,0.6730769230769231,434,39.59797974644666,1.0,4,2.8284271247461903,1.0,1,0.7071067811865476,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.0,0.07142857142857142,9,2.1213203435596424,0.04072398190045249,0,0.0,0.0,NWE,3
Trey McBride,ARI,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,23,2.1213203435596424,17,0.7391304347826086,0.7071067811865476,0.38636363636363635,136,38.18376618407357,0.3655913978494624,2,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,SFO,3
Treylon Burks,WSH,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,SEA,3
Treyton Welch,NOR,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,LVR,3
Troy Franklin,DEN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.7071067811865476,1,0.3333333333333333,0.7071067811865476,0.02564102564102564,27,19.091883092036785,0.06443914081145585,0,0.0,0.0,1,0.7071067811865476,0.023255813953488372,5,3.5355339059327378,0.030303030303030304,0,0.0,0.0,LAR,3
Tucker Kraft,GNB,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,2.1213203435596424,5,0.5555555555555556,0.7071067811865476,0.13513513513513514,80,35.35533905932738,0.15037593984962405,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ATL,3
Tutu Atwell,LAR,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,1,0.5,0,0.045454545454545456,19,0,0.0581039755351682,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,DEN,3
Tyjae Spears,TEN,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,1.4142135623730951,4,0.6666666666666666,0.0,0.125,41,12.020815280171307,0.12693498452012383,0,0.0,0.0,10,2.8284271247461903,0.23255813953488372,53,20.506096654409877,0.2789473684210526,0,0.0,0.0,NYG,3
Tylan Wallace,CLE,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CAR,3
Tyler Allgeier,ARI,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.0,4,1.0,0.0,0.09090909090909091,18,0.0,0.04838709677419355,0,0.0,0.0,22,8.48528137423857,0.43137254901960786,71,36.062445840513924,0.3817204301075269,0,0.0,0.0,SFO,3
Tyler Badie,DEN,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,0,2,0.6666666666666666,0,0.09090909090909091,28,0,0.09722222222222222,0,0,0.0,1,0,0.03571428571428571,1,0,0.009615384615384616,0,0,0.0,LAR,3
Tyler Conklin,DET,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NYJ,3
Tyler Higbee,LAR,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,2,1.0,1.4142135623730951,0.05128205128205128,12,8.48528137423857,0.024242424242424242,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DEN,3
Tyler Shough,NOR,QB,2,90,15.556349186104045,62,0.6888888888888889,5.656854249492381,0.6888888888888889,662,111.72287142747452,1.0,4,1.4142135623730951,1.0,2,1.4142135623730951,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,3.5355339059327378,0.25,31,10.606601717798213,0.1987179487179487,1,0.7071067811865476,0.5,LVR,3
Tyler Warren,IND,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,1.4142135623730951,9,0.75,2.1213203435596424,0.21951219512195122,34,5.656854249492381,0.09042553191489362,2,0.0,1.0,1,0.7071067811865476,0.019230769230769232,3,2.1213203435596424,0.013574660633484163,0,0.0,0.0,HOU,3
Tyquan Thornton,KAN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2.1213203435596424,4,0.8,2.8284271247461903,0.0851063829787234,86,60.81118318204309,0.1519434628975265,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIA,3
Tyrone Tracy Jr.,NYG,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,0.034482758620689655,14,9.899494936611665,0.06451612903225806,0,0.0,0.0,TEN,3
Tyson Bagent,CHI,QB,1,9,0,5,0.5555555555555556,0,0.14285714285714285,54,0,0.28125,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,PHI,3
Velus Jones Jr.,SEA,RB,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,WSH,3
Wan'Dale Robinson,TEN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,3.5355339059327378,6,0.8571428571428571,2.8284271247461903,0.1875,47,20.506096654409877,0.14551083591331268,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,NYG,3
Will Kacmarek,MIA,TE,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,1,0.5,0.7071067811865476,0.034482758620689655,4,2.8284271247461903,0.009592326139088728,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,KAN,3
Will Shipley,PHI,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.7071067811865476,3,1.0,0.7071067811865476,0.075,13,2.1213203435596424,0.027837259100642397,0,0.0,0.0,9,3.5355339059327378,0.15789473684210525,28,14.142135623730951,0.12444444444444444,0,0.0,0.0,CHI,3
Woody Marks,HOU,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,3.5355339059327378,6,0.8571428571428571,2.8284271247461903,0.10714285714285714,25,20.506096654409877,0.03987240829346093,0,0.0,0.0,17,0.7071067811865476,0.34,50,24.041630560342615,0.2717391304347826,0,0.0,0.0,IND,3
Xavier Hutchinson,HOU,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,2.1213203435596424,6,0.4,0.0,0.10714285714285714,69,3.5355339059327378,0.11004784688995216,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,IND,3
Xavier Legette,CAR,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,1.4142135623730951,2,0.3333333333333333,1.4142135623730951,0.043478260869565216,64,45.254833995939045,0.09876543209876543,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,CLE,3
Xavier Smith,LAR,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7071067811865476,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,DEN,3
Xavier Worthy,KAN,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,0.7071067811865476,8,0.6153846153846154,1.4142135623730951,0.1702127659574468,43,4.949747468305833,0.07597173144876325,1,0.7071067811865476,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,MIA,3
Zachariah Branch,ATL,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,2,1.0,1.4142135623730951,0.06666666666666667,14,9.899494936611665,0.04861111111111111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,GNB,3
Zavion Thomas,CHI,WR,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,PHI,3
Zay Flowers,BAL,WR,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,0,5,0.8333333333333334,0,0.29411764705882354,150,0,0.46296296296296297,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,DAL,3
Zonovan Knight,ARI,RB,2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.4142135623730951,0.0392156862745098,24,16.97056274847714,0.12903225806451613,0,0.0,0.0,SFO,3
